主に航空機で広く用いられる、高圧のガスを噴射した反動で推進力を得るエンジンを何という?,理系,ジャンボエンジン,ジョーエンジン,ジュースエンジン,ジェットエンジン,ジェットエンジン
実数xに対してlxlで表される、その数から符号を取って正の数にした数を何という ?,理系,近似値,偏差値,絶対値,極小値,絶対値
医者が使う用語で「オペ」といえば何のこと?      -,理系,手術,骨折,団血,入院,手術
恒星の表面の色は、一般に、次のうちどんなものによって決まる ?,理系,地球からの距離,大きさ,構成元素,表面温度,表面温度
「交感紳経」や「副交感紳経」などの種類がある、自分の意志とは関係なく作用する旭経は何 ?,理系,自動紳経,自律紳経,自発利経,目分理経,自律紳経
次の月の形のうち、光って見える面積が最も小さいのはどれ?,理系,新月,年月,三日月,満月,新月
動物の性別のうち、人間の男に当たとをの】ちく円 時7,理系,メス,オス,マス,イス,オス
サケが川を遡上するのは何をするため 2,理系,産卵するため,捕食者から逃げるため,体力をつけるため,川魚を食べるため,産卵するため
次のうち、「活火山」ではない山はどれ?                  -,理系,桜島,富士山,線山,阿魅山,線山
人間の「声帯」は、普通、次のうちどこにある?,理系,耳,のど,腹,"芋
中紅",のど
人類史上最も多くの論文を書いた数字者」ともいわれる、スイスの数字者は誰 ?,理系,オイラー,オマエダー,キミダー,ワタシダー,オイラー
体の大きなメスの背中に小さなオスがくっついている姿から名付けられた、バッタの種類は何 ?,理系,ハグバッタ,ダッコバッタ,オンブバッタ,カタグルマバッタ,オンブバッタ
光エネルギーを電気エネルギーに変換するのに使う道具は何 ?,理系,乾電池,原子力電池,太陽電池,発電機,太陽電池
「月」は何という惑星の衛星 ?,理系,木星,土星,地球,火星,地球
チョウチンアンコウの名前の由来となった、ちょうちんのような突起は、体のどこにある 2?,理系,ヒレ,腹,口の中,頭,頭
炎色反応を覚える語呂合わせ「リアカー無きK村」で、「リアカー」が示す元素と色は何 ?,理系,リチウムと青,リチウムと赤,リチウムと紫,リチウムと緑,リチウムと赤
アニメ 『 鉄腕アトム』の主人公・アトムの妹の名前にもなっている、元素記号「U」の元素は何 ?,理系,イラン,アラフン,ウラン,エラフラン,ウラン
次のうち、その色素で、酸性やアルカリ性といった水溶液の性質を調べることができさる野楽はどれ?,理系,黒ホウレンソウ,赤レタス,紫キャベツ,白コマツナ,紫キャベツ
足湯などで、古い角質を食べて、肌をきれいにしてくれる魚は何 ?,理系,ナースフィッシュ,ドクターフィッシュ,ポリスフィッシュ,ティーチャヤーフィッシュ,ドクターフィッシュ
理科の実験などで、生物の体を解体し、内部の構造を観察することを何という2,理系,かいそう,かいぼほう,かいろう,かいとう,かいぼほう
熱帯魚飼育は「これに始まりこれに終わる」といわれる、鮮やかな色が特徴の熱帯負といえば何 ?,理系,ゲッピー,ゴッピー,グッピー,ガッピー,グッピー
人間の歯で、歯列の一番奥の部分に生える歯を俗に何という 2?,理系,親しらず,時しらず,虫しらず,命しらず,親しらず
イルカの仲間としては最も大きい、白と黒の体色が特徴的な喘乳類は回角,理系,シャナ,ホオジロザメ,メバル,ハマナチ,シャナ
ライオンは、その勇猛さから、俗に「百獣の何」と呼ばれる ?,理系,土,大臣,貴族,姫,土
ろ紙は何をするための人道具 ?,理系,蒸発,ろ過,電気分解,かくはん,ろ過
「LED」の「D」は何の略 ?,理系,ダイス,ダイナマイト,ダイオード,ダイオキシン,ダイオード
「破気コンパス」ともいう、自由に回転する磁石を取り付けて方角が分かるようにした装置は何 ?,理系,方位クリップ,方位ペン,方位ホチキス,方位磁石,方位磁石
水の圧力を用いて物を圧縮したり切断したりできる特殊な機械を何といつ ?,理系,気圧プレス,ボディ プレス,水圧プレス,電圧プレス,水圧プレス
本名を宮澤正之という、魚類学者としても活躍するタレントは誰 ?,理系,深海魚くん,KIRIMIちゃん.,たいやきくん,さかなクン,さかなクン
積もった雪が重力によって高速で滑り落ちる現象のことを何という ?,理系,すだれ,なだれ,まだれ,がんだれ,なだれ
池や田んぼでよく見かけるカエルの幼生のことを、一般的に何という ?,理系,おたまじゃくし,はしじゃくし,ごじじゃくし,れんげじゃくし,おたまじゃくし
携帯カイロなどの温かいものを長時間皮膚に当て続けることによって起さるやけどを何という?,理系,ぬるま湯やけど,長時間やけど,熱源やけど,低温やけど,低温やけど
若者にしか聞こえないとされる、17キロヘルツ前後の周波数の音を何といつ ?,理系,ホーネット音,バタフライ音,モスキート音,ビートル音,モスキート音
体から甘い匂いがすることから名付けられた、水面を滑走する昆申は_回角,理系,プリンボ,アメンボ,モチンボ,チョコンボポ,アメンボ
野生の應を家畜化して生まれた、アヒルに似た鳥は何 ?,理系,ワン,ハクチョワウ,ハヤブサ,ガチョウ,ガチョウ
后い地域に集中的に降る強い雨のことを何という?,理系,ゲリラ豪雨,バブル豪雨,スペル豪十,"エリア豪
ノア之雨",ゲリラ豪雨
次のうち、普通コンパスのみを使って描くことができる図形はどれ3?,理系,円,正方形,羽形,正三角形,円
日本に生息する、最も大きいセミは円時,理系,クマゼミ,シカゼミ,トラゼミ,ロバゼミ,クマゼミ
次のうち、植物のつくりにないものはどれ2?,理系,雄花,主根,歯茎,子葉,歯茎
化学反応によって生まれた生成物が液体の底に沈んでたまることを何といつ ?,理系,沈殿,沈没,沈湖,撃沈,沈殿
「年導体」や「絶縁体」に対して、電気や熱を比較的よく通す物質を何という2,理系,路体,流体,導体,動体,導体
足し算の答えは何 ?,理系,和,差,柄,商,和
イヌやネコの足の裏にある、弾力のある盛り上がった部分を何という 2?,理系,指球,足球,毛球,肉球,肉球
一般的な昆虫の足の数は何本 ?,理系,8本,5本,4本,6本,6本
三角形の内角の和は何度 ?,理系,90度,180度,360度,270度,180度
「優性の法則」 「!分離の法則」 「独立の法則」という遺伝の3法則を発見した生物学者は誰 ?,理系,メンデル,ド・フリース,モーガン,ラマルク,メンデル
小腸の内壁にある、養分を吸収するための突起を何という ?,理系,独毛,細毛,和潜毛,柔毛,柔毛
線で書かれた図形を、同じ線を2回以上通ることなく書くことを何という?,理系,一筆書き,三筆書き,七筆書き,五筆書き,一筆書き
次のうち、シベリア気団のことを指す言葉はどれ?,理系,冬大将,冬宰相,冬将軍,冬軍章,冬将軍
和名を「オウゴンカズラ」という、園芸植物としておなじみのサトイモ笠の植物は何?,理系,アフミス,ポトス,ポルトス,アトス,ポトス
元素記号Hgで表される、常温で液体の元素といえば何 ?,理系,水銀,水鋼,水角,水金,水銀
『種の起原』を著して進化論を提唄した、イギリスの博物学者は誰 ?,理系,アクイナス,ソクラテス,マキアァヴェリ,ダーウィン,ダーウィン
次のうち、実際にある元素はどれ ?,理系,火銀,木銀,水銀,月銀,水銀
名前とは裏腹にリスの仲間である、北米プレーリーで穴を掘り集団生活する動物は何 ?,理系,プレーリーマウス,プレーリードッグ,プレーリーラビット,プレーリーキャット,プレーリードッグ
アキアカネ、ギンヤンマといえは、何の仲間 ?,理系,トンボ,バッタ,ハチ,昧,トンボ
遺伝子を構成する物質、デオキシリボ核酸をアルファベット3文字でいうと何?,理系,DNA,ENA,SNA,CDNA,DNA
rmという記号で表わされ、およそ3.14を表す数学における定数は何 ?,理系,直径率,生径率,円弧率,円周率,円周率
「C」 「C++」 「Java」といえば、コンピューターに関する「〇〇〇言語」。〇〇〇は何 ?,理系,グルーミング,チャーミング,ロッククライミング,プログラミング,プログラミング
一般的なレントゲン検査で用いられる電磁波の一種は何 ?,理系,ガンマ線,X線,可窟光線,赤外線,X線
毛皮が衣服に用いられたことから「ケイトネズミ」という別名を持つ、リスの仲間は何 ?,理系,ナチラナチラ,アセナラ,チンチラ,ミギチラ,チンチラ
ウひのわる28還にME:に才か329 にアドにゴセルんて、世界中で流行したインフルエンザはとどれ?,理系,スペインかぜ,イギリスかぜ,フランスかぜ,アメリカかぜ,スペインかぜ
オゾン層を壊すとして問題となった「クロロフルオロカーボン」といえば一般的にいう何のこと ?,理系,イマン,トイレン,フロン,ダイドコロン,フロン
マイクロソフトのブラウザ 「IE」を略さずにいうと「インターネット・〇つ〇の〇」。〇〇〇は何 ?,理系,エクスプローラー,エクザンプル,エクスペクト,エクセレント,エクスプローラー
円運動をしている物体が受ける、円の中心から遠ざかる向きに働く力を何という3?,理系,万有引力,摩擦力,垂直抗力,遠心力,遠心力
次のうち、「てこの原理」で必要な3つの点にあてはまらないものはどれ?,理系,力点,定点,作用点,支点,定点
