Q,Category,K1,K2,K3,K4,A
テレビ番組などで、「広告主」を意味する言葉は何 ?   ーー,雑学,スレンダー,スポイラー,スペンサー,スポンサー,スポンサー
サーフィンを行うときに使う道具は「サーフのOO〇〇」。 〇OO〇〇は何 ?,雑学,シード,コード,ボード,ロード,シード
次のうち、薫たり、ごはんに混ぜて食べられる海草はどれ ?,雑学,ひじきさ,かじき,はじき,さじき,ひじきさ
お正月に、お年玉を入れて渡す小袋のことを何という ?,雑学,ワン袋,シロ袋,モモ袋,ポチ袋,ポチ袋
連転免許を得るための路上で運転するための免許を、「本免許」に対してなんという?,雑学,仮免許,虚免許,偽免許,詐免許,仮免許
"料理に使われる「香辛料」のことを英語
語で何という2?",雑学,スタンス,スパイス,スタンプ,スライス,スパイス
「太不燕」 「馬刺し」 「辛子蓮根」と言えば、何県の郷土料理 ?,雑学,秋田県,石川県,香川県,熊本県,熊本県
芸術作品の「彫刻」の読み方はどれ 2?,雑学,かんこく,さんこく,ちょうこく,しゆゅうこく,かんこく
次のうち、最も新しくリリースされたiPhoneシリーズはどれ3?,雑学,iPhone6,IPhone5c,IPhone5s,IPhone6s,IPhone6s
映画のアカデミー賞で授与されるトロフィーの名前は次のうちどれ?,雑学,オスカー父,デビスカップ,目由の女紳,スフィンクス,オスカー父
ファッション用語で「縦じま」はストライプ。では「横じま」のことは何という?,雑学,アシンメトリー,トラッド,ロリータ,ボーダー,ボーダー
次のうち、作るときに「イースト園」 を使う食品はどれ ?,雑学,フーメン,パン,スパゲッティ,米,フーメン
ダイエットをした後、体重が元に戻ってしまうことを何という ?,雑学,リゾート,リクエスト,リスタート,リバウンド,リバウンド
次のうち、若い人を指す言葉はどれ 2?,雑学,ゴング,リング,キング,ヤング,ゴング
次のうち、東海道新電線の車両の愛称でないのはどれ2?,雑学,こだま,はやぶさ,のぞみ,ひかり,はやぶさ
編島県いわき市にある、南国をイメージしたリゾート施設「〇〇〇ハワイアンズ」。〇〇〇は何 ?,雑学,ホットスパ,スパリゾート,スーパーホット,スーパー銭湯,スパリゾート
Eメールを送るときに宛先欄に入力するのは 「メール〇〇〇」 。 の〇の〇の〇のは何 ?,雑学,アリアス,アドレス,アゾレス,アドリブ,アリアス
jpまっ った:コモたすず2ル明/,雑学,バスケット,キャスケット,マスケット,ビスケット,ビスケット
コンピューターに侵入して、データを破壊したり、漏えいしたりする有吉なプログラムを何という ?,雑学,コンピュータートキシン,コンピューターウイルス,コンピュータードラッグ,コンピュータープリオン,コンピューターウイルス
熊本県の名産品である、ある動物の内Ke才ミミ5ビたるも円肝/,雑学,犬刺し,態刺し,鹿刺し,馬刺し,馬刺し
コイコイ、オイチョカブなどの遊び方があるものはどれ3?,雑学,カルタ,UNO,化札,タロットカード,化札
頭にお皿がある、空想上の妖怪は円時,雑学,ラッパ,タッパ,ハッパ,カッパ,カッパ
気圧の単位に用いられているのは「〇〇〇パスカル」。〇〇〇は何 ?,雑学,オクト,ヘクト,ホクト,タクト,ヘクト
ワク アルスッメンー ンクアルレルンス さりリンルっ日本発詳でないのはどれ?,雑学,エルメス,GU,しまむら,ユニクロ,エルメス
"ノァッン    て      一
ヨン用     ダ  系
 ン用語 ・ コ
ロコ で 、 ェリタ!
ノといえばどんな服装 ?",雑学,民族風,礼服風,車隊風,学生風,車隊風
英語で「ネイルクリッパー」というにBニち幅時7       」,雑学,線香,たわし,ばんそうこう,爪切り,線香
的に向かって矢を投げるゲームのことを何と言う ?,雑学,バーツ,ブーツ,ダーツ,びーつ,ダーツ
アサレヒ飲料が販売しているエナジードリンク 「〇〇O〇エナジー」 。〇〇〇に入る言葉は何?,雑学,モンサン,モンスター,モンムーン,モンアース,モンスター
次のうち、ウォッカとグレープフルーツジュースで作るカクテルはどとれ?,雑学,プレーリードッグ,ソルティドッグ,アメリカンドッグ,ホットドッグ,ソルティドッグ
高級和牛の「松阪牛」、といえば、何県の名産品 ?   -     「,雑学,徳島県,山形県,三重県,石川県,三重県
"ナイキ、ア>
、アシックス、アディダスといえば、次のうち、何のブランド 2?",雑学,スポーツ用品,絵画用品,生け花用品,生活雑貨,スポーツ用品
恵方巻きを食べたり、豆まきを行うにゴュレミとき肝/,雑学,部分,クリスマス,ひなまつり,ハロウィン,部分
「自主トレ」、「筋トレ」 と言う時の「トレ」とは、何と言う言葉の略 ?,雑学,トレード,トレーニング,トレーラー,トレンディ,トレーニング
同じことを何度も聞くことを「耳に〇つつ〇つ〇ができる」。〇〇〇は ?,雑学,いか,たこ,さば,えび,たこ
次のうち、宝石の種類にあるのはどれ 2?,雑学,サブリナ,サブカルチャー,サファイア,サブマリン,サブリナ
砂糖などを加えていないそのままの状態のヨーグルトは「〇〇〇ヨーグルト」。〇〇〇は何 ?,雑学,クレーン,プレーン,ドレーン,スレーン,プレーン
「ワシのマーク」でおなじみの製薬会計といえばどこ?,雑学,大正製楽,明治製薬,証成製薬,昭和製薬,大正製楽
クリプトン和三の「初音ミク」 「鏡音リン・レン」といえば、どんなことができるソフトウェア2?,雑学,歌を歌わせる,繧を描かせる,ウィルスを駆除する,踊りを踊らせる,歌を歌わせる
自動車で、窓ガラスの雨粒を拭き取る装置を何という?,雑学,アイパー,タイパー,カイパー,ワイパー,ワイパー
体が細くやせている人を何という ?,雑学,スイム,スリル,スリム,スキム,スリム
_ ゆっくりとした動作を「〇〇〇モーション」という。〇〇〇は何 ?,雑学,スロー,ドロー,ブロー,アロー,スロー
お寿司の河童巻きに使われる野楽は何2 。,雑学,かいわれ,さゆうり,しゅんぎく,のざわな,かいわれ
島や魚、花などの写真や絵を集めて区別できるようにまとめた本を何と言つ2,雑学,いかん,おかん,あかん,ずかん,ずかん
次のうち、メロンの種類にあるのはとれ?,雑学,マスクメロン,タダタスクメロン,グスクメロン,ラスクメロン,マスクメロン
次のうち、コカ・コーラ征が販売する缶コーヒーのブランド名はどれ?,雑学,ジョージア,フロリダ,カリフォルニア,テキサス,ジョージア
インターネット上に接続された通信棋器の識別番号のことを何アドレスとしう?,雑学,ITけ,0S,IP,PT,IP
「星条旗」と言えば、どこの国の国旗?,雑学,アメリカ,フフンス,イタリア,メキシンコ,アメリカ
次のうち、実際にある花火はどれ ?,雑学,ウサギ花火,リス花火,ネズミ化火,チンチラ花火,ネズミ化火
「ひこにゃん」など、のんびりとした外見がかわいいご当地マスコットキャラクターを何という2?,雑学,ゆるキャラ,ふるキャラ,,さつキャラ,ゆるキャラ
小学校を卒業した子供が、次に通うビッさち 円肝7,雑学,大学,高校,専門学校,中学校,中学校
次のうち、お金をたくさん持っている人を意味する言葉はどれ ?,雑学,リッチ,タッチ,ハッチ,マッチ,リッチ
ネックレスや指輪などのおしゃれのための小物のことを何と言う ?,雑学,アクセント,アクシデント,アクセサリー,アクティブ,アクセサリー
次のうち、春の「ゴールデンウィーク」期間中にはない国民の税日はどれ?,雑学,意法記念日,海の日,ことどもの日,昭和の日,海の日
木の表面などを滑らかに加工するとさに使う、表面がざらざらとした紙を何という ?,雑学,やすり,くすり,ゆすり,てすり,やすり
裏声を使うのが特徴的な、アルプス地方の音楽は何 ?,雑学,モーテル,メーテル,ヨーテル,ロートル,ヨーテル
「無印良品」の口ゴマークに描かれているアルファベット4文字は何 ?,雑学,MUJI,ASAP,FIFA,XX,MUJI
バスなどで乗り降りする場所にあるふみ段を何という?,雑学,ストップ,スリップ,スコップ,ステップ,ステップ
iRobot杜が販売する、ロボット掃除機のブランドは何 ?,雑学,サンバ,ルンバ,アンバ,ナンバパ,ルンバ
次のうち、水泳の泳ぎ方にあるのはとどれ?    ーー,雑学,クローン,クローズ,クローク,クロール,クロール
ブドウのように果実がなることから名前がついたという相橘類は何 ?,雑学,グレープフルーツ,レモン,イチゴ,リンゴ,グレープフルーツ
「水田」とは、どんな作物を育てるための農地 ?,雑学,トウモロコシ,米,小麦,ジャガイモ,トウモロコシ
自動車の後部座席を指す言葉「〈)〇シート」。〇〇〇は何 ?,雑学,ナア,リア,コア,エア,ナア
次のうち、日本のビールの銘柄はどれ 2?,雑学,ほてい,だいこく,べんてん,えびす,えびす
次のうち、調味料はどれ ?,雑学,つ,す,く,ぬ,す
力うどんの具にもちいられるものは円時,雑学,牛肉,もち,あぶらあばげ,大かす,もち
オムレツ、目玉焼き、伊達巻などの料理の主な材料といえばどんな食材 ?,雑学,にんじん,牛肉,小麦粉,たまご,たまご
上戸彩をCMに起用した、スーツなどの紳士服でおなじみの量販店は何 ?,雑学,AOKI,FUJIKI,SUZUKI,MARUKI,AOKI
新幹線の愛称で、「はやぶさ」「つばめ」といえば、何の名前にちなんだ名前 ?,雑学,川の名前,山の名前,鳥の名前,化の名前,鳥の名前
